StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q13,Q14_1,Q14_2,Q17,Q18,Q19,Q20,Q21,Q21_10_TEXT,Q22,Q23,Q24,Q24_6_TEXT,Q31_1,Q31_2,Q31_3,Q31_4,Q43_1,Q43_2,Q43_3,Q43_4,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q26,Q25,Q32,Q33,Q36,Q37,Q37_7_TEXT,Q38,Q39,Q39_8_TEXT,Q40,Q40_8_TEXT,Q41,Q42,Q43,Q44,Q44_7_TEXT
2020-10-22 13:25:50,2020-10-22 13:30:40,IP Address,100,290,True,2020-10-22 13:30:41,R_9mkFFapF0mC9r4R,email,EN,Physics,I am not a joint concentrator,Mathematics,06/2023,No,"Philosophy,Physics","My first-year academic advisor,Department heads,Department faculty,Peer Advising Fellows (PAFs)",In high school (including summer after graduation),13,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Agree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat disagree,,,,,,,,,,,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Somewhat agree,Disagree,Professional interests,Yes,Strongly agree,Professional networks,"Fellow students,The Harvard Office of Career Services",Male,,No,Bisexual,,White,,"No, not of Hispanic or Latinx origin",No,No,A sensory impairment (vision or hearing),
2020-10-22 13:52:13,2020-10-22 13:56:55,IP Address,100,281,True,2020-10-22 13:56:55,R_23789DJoc7UkxxN,email,EN,Economics,I am not a joint concentrator,Computer Science,05/2022,Yes,Government,,In high school (including summer after graduation),15,,,,,,,,,,,,,,,,,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,,Somewhat disagree,Disagree,CS 50: Introduction to Computer Science I,Never or almost never,Neither agree nor disagree,Undecided,"CS course material is too difficult,CS courses are too time-intensive",,,,,,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Professional interests,No,Strongly agree,"Fellow students,Alumni networks","Close friends and family,Fellow students",Male,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-22 14:56:23,2020-10-22 14:58:55,IP Address,100,151,True,2020-10-22 14:58:55,R_eDryIl05ZREXimd,email,EN,Undecided,Undecided,Undecided,05/2023,No,"Computer Science,Economics,Government,History,Psychology,Social Studies,Sociology","Residential advising resources, such as house tutors or proctors,Department faculty,Peer Advising Fellows (PAFs)",I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-academic and non-professional interests,No,Agree,"Close friends and family,Fellow students",The Harvard Office of Career Services,Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-22 18:33:29,2020-10-22 18:38:37,IP Address,100,307,True,2020-10-22 18:38:37,R_1laWJV1SttXjNng,email,EN,Social Studies,,Molecular and Cellular Biology,05/2021,No,Molecular and Cellular Biology,"My first-year academic advisor,Department faculty,Department-specific advising programs",I have never been taught programming or computer science in an academic or extracurricular program,16,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,"Academic interests,Non-academic and non-professional interests",No,Agree,,"Fellow students,Professional networks,Alumni networks",Male,,No,Gay or Lesbian,,White,,"No, not of Hispanic or Latinx origin",Yes,Yes,"None, I have not be diagnosed with a disability or impairment",
2020-10-23 00:40:39,2020-10-23 00:49:06,IP Address,100,507,True,2020-10-23 00:49:06,R_1i4ZnhpVklrd6EK,email,EN,Applied Mathematics,Statistics,Computer Science,05/2024,Yes,"Applied Mathematics,Computer Science,Economics,Mathematics,Statistics","My first-year academic advisor,Residential advising resources, such as house tutors or proctors,Department faculty,Department-specific advising programs",In middle school (including summer after graduation),13,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,CS 50: Introduction to Computer Science I,At least once a week,Agree,Yes,,,,,,,Agree,Agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,"Academic interests,Non-academic and non-professional interests",Yes,Agree,"Fellow students,Professional networks,The Harvard Office of Career Services","Fellow students,Professional networks",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-23 02:39:22,2020-10-23 02:47:59,IP Address,100,517,True,2020-10-23 02:47:59,R_wTM80hXNnWo36F3,email,EN,Sociology,Government,"Women, Gender, and Sexuality, Study of",05/2024,No,"Anthropology,Economics,Government,History,History of Art and Architecture,Philosophy,Social Studies,Sociology,Women, Gender, and Sexuality, Study of",My first-year academic advisor,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Strongly disagree,Disagree,Somewhat agree,Somewhat agree,,Agree,Neither agree nor disagree,,,,,,,,,,,Agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,No,Strongly agree,The Harvard Office of Career Services,Close friends and family,Female,,Yes,Queer,,White,,"No, not of Hispanic or Latinx origin",Yes,Yes,Other,Autoimmune Conditions
2020-10-23 08:14:36,2020-10-23 08:19:09,IP Address,100,273,True,2020-10-23 08:19:10,R_1BOXKWbR0gVblMn,email,EN,Economics,I am not a joint concentrator,Government,05/2023,No,"Economics,Government,Philosophy",,In college,25,,,,,,,,,,,,,,,,,Somewhat disagree,Agree,Somewhat disagree,Somewhat agree,,Strongly agree,Strongly agree,,,,,,,,,,,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests",No,Strongly agree,"Close friends and family,Professional networks,Alumni networks","Close friends and family,Fellow students",Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"A learning disability (e.g., ADHD, dyslexia)",
2020-10-22 13:45:23,2020-10-23 08:36:38,IP Address,100,67874,True,2020-10-23 08:36:38,R_2wvknFaUwRdtfBg,email,EN,Statistics,Computer Science,Romance Languages and Literatures,05/2024,Yes,Computer Science,"My first-year academic advisor,Department heads,Department faculty,Peer Advising Fellows (PAFs)",In high school (including summer after graduation),14,Slightly more knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Slightly more knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat disagree,Disagree,CS 50: Introduction to Computer Science I,At least once a week,Agree,Yes,,,"No, I have not considered applying to graduate studies in CS",I am unsure or undecided,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Disagree,Disagree,Somewhat agree,"Academic interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,,
2020-10-23 08:41:44,2020-10-23 08:48:52,IP Address,100,427,True,2020-10-23 08:48:52,R_20mWp6PtRxirU6R,email,EN,Biomedical Engineering,Undecided,Undecided,05/2024,No,Biomedical Engineering,,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,To inquire about advice for my concentration,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,,,,Male,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-20 14:14:03,2020-10-23 11:02:00,IP Address,100,247677,True,2020-10-23 11:02:01,R_29o8DB9fRgiFbBq,email,EN,Computer Science,I am not a joint concentrator,Music,05/2023,Yes,"Applied Mathematics,Computer Science",,In high school (including summer after graduation),15,Similarly knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Slightly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Somewhat disagree,Agree,Strongly agree,Somewhat disagree,Agree,Agree,Somewhat disagree,Disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,,Somewhat agree,Somewhat agree,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science",Never or almost never,Somewhat disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department","I am not interested in computer science research,I am unaware of the processes or steps that must be taken in order to write a senior thesis",,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Disagree,Disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,"Academic interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Professional networks,Alumni networks",Fellow students,Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-23 10:56:04,2020-10-23 11:09:28,IP Address,100,803,True,2020-10-23 11:09:29,R_AcIBZDBvkNddKRr,email,EN,Sociology,I am not a joint concentrator,Economics,05/2021,Yes,"African and African American Studies,Classics,Economics,Government,History,Romance Languages and Literatures,Social Studies,Sociology",,In middle school (including summer after graduation),10,,,,,,,,,,,,,,,,,Agree,Agree,Neither agree nor disagree,Agree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Somewhat agree,"CS 1: Great Ideas in Computer Science,CS 50: Introduction to Computer Science I",At least once a week,Somewhat agree,No,"I have already taken all of the CS courses I am interested in,I am not required to take any additional CS courses to fulfill my concentration/secondary,I do not have enough space in my schedule",,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Alumni networks","Close friends and family,Fellow students,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Black or African American,,"No, not of Hispanic or Latinx origin",No,Prefer not to say,"None, I have not be diagnosed with a disability or impairment",
2020-10-23 11:45:18,2020-10-23 11:53:09,IP Address,100,470,True,2020-10-23 11:53:09,R_1Qryeu5kzDN6BIG,email,EN,Psychology,I am not a joint concentrator,,05/2021,Yes,,,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Somewhat disagree,Agree,Agree,Neither agree nor disagree,"To inquire about research opportunities,To inquire about career opportunities",Somewhat disagree,Somewhat agree,,Never or almost never,Neither agree nor disagree,Undecided,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,No,Strongly agree,,"Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,"Asian,White",,Prefer not to say,No,No,"A mobility impairment,A learning disability (e.g., ADHD, dyslexia),A mental health disorder",
2020-10-24 22:41:32,2020-10-24 22:47:26,IP Address,100,353,True,2020-10-24 22:47:26,R_XHT1DLsAn70Q74t,email,EN,Computer Science,,Statistics,05/2022,Yes,"Applied Mathematics,Computer Science,Mathematics",Department-specific advising programs,In high school (including summer after graduation),15,Slightly more knowledgeable,Similarly knowledgeable,Less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Significantly less knowledgeable,Less knowledgeable,Similarly knowledgeable,Somewhat agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Disagree,Agree,Somewhat agree,Agree,"To inquire about research opportunities,To inquire about advice for my concentration",Agree,Somewhat agree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 17x, an undergraduate-level graphics/visualization/user interfaces course,CS 18x, an undergraduate-level artificial intelligence course",At least once a week,Agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS","No, I do not intend to write a senior thesis in the CS department","I am not interested in computer science research,I cannot think of or decide on a thesis topic,I am unsure of or unable to find a suitable faculty advisor for my thesis,I am unaware of the processes or steps that must be taken in order to write a senior thesis,I am unavailable to commit the time to writing a thesis",,Disagree,Disagree,Disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Close friends and family,Fellow students","Close friends and family,Fellow students",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-25 11:25:22,2020-10-25 11:31:56,IP Address,100,393,True,2020-10-25 11:31:56,R_D5Zf0RTOvfy3MMF,email,EN,Computer Science,,Economics,05/2021,Yes,"Applied Mathematics,Classics,Computer Science,Electrical Engineering,Linguistics","Residential advising resources, such as house tutors or proctors,Department-specific advising programs",In high school (including summer after graduation),13,Similarly knowledgeable,Slightly more knowledgeable,Less knowledgeable,Slightly more knowledgeable,Less knowledgeable,Significantly less knowledgeable,Similarly knowledgeable,Slightly more knowledgeable,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Neither agree nor disagree,Somewhat disagree,"CS 20: Discrete Mathematics for Computer Science,CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 12x, an undergraduate-level theoretical CS course (other than CS 121 or CS 124),CS 14x, an undergraduate-level networks course,CS 17x, an undergraduate-level graphics/visualization/user interfaces course,CS 27x, a graduate-level graphics/visualization/user interfaces course",At least once a month,Somewhat agree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",I am unsure or undecided,,,Agree,Neither agree nor disagree,Disagree,Somewhat disagree,Agree,Agree,Strongly disagree,Disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Fellow students,Professional networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-25 13:46:02,2020-10-25 14:10:48,IP Address,100,1485,True,2020-10-25 14:10:48,R_3PZ8yHTmZJuRoav,email,EN,Computer Science,I am not a joint concentrator,Undecided,5/2023,Yes,"Computer Science,Economics,History",,In middle school (including summer after graduation),11,More knowledgeable,Slightly less knowledgeable,Less knowledgeable,Less knowledgeable,More knowledgeable,Slightly more knowledgeable,Slightly more knowledgeable,Slightly more knowledgeable,Agree,Agree,Agree,Somewhat agree,Disagree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Agree,To inquire about advice for my concentration,Agree,Disagree,"CS 50: Introduction to Computer Science I,CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization",At least once a week,Agree,Yes,,,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS",I am unsure or undecided,,,Somewhat agree,Disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat disagree,Agree,Agree,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Non-academic and non-professional interests,No,Strongly agree,Close friends and family,Close friends and family,Male,,No,Bisexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-21 10:23:04,2020-10-25 18:19:59,IP Address,100,374215,True,2020-10-25 18:20:00,R_5z1qCIaPhBByxax,email,EN,Computer Science,I am not a joint concentrator,None,05/2021,Yes,"Anthropology,Applied Mathematics,Computer Science,Economics,Sociology,Statistics",,In high school (including summer after graduation),10,Similarly knowledgeable,More knowledgeable,Less knowledgeable,Less knowledgeable,Less knowledgeable,Less knowledgeable,Less knowledgeable,More knowledgeable,Agree,Strongly agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat disagree,Somewhat disagree,"CS 51: Introduction to Computer Science II,CS 61: Systems Programming and Machine Organization,CS 121: Introduction to Theoretical Computer Science,CS 124: Data Structures and Algorithms,CS 9x, an undergraduate-level research CS course,CS 12x, an undergraduate-level theoretical CS course (other than CS 121 or CS 124),CS 18x, an undergraduate-level artificial intelligence course,CS 10x, an undergraduate-level miscellaneous course,CS 22x, a graduate-level theoretical computer science course,CS 24x, a graduate-level networks course,CS 27x, a graduate-level graphics/visualization/user interfaces course,CS 28x, a graduate-level artificial intelligence course",At least once a week,Agree,Undecided,"I have already taken all of the CS courses I am interested in,I am not required to take any additional CS courses to fulfill my concentration/secondary",,"Yes, I have considered and intend to apply (or am currently applying) to graduate studies in CS","Yes, I intend to write a senior thesis in the CS department",,,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Agree,Strongly agree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Disagree,"Fellow students,Professional networks,Alumni networks","Close friends and family,Fellow students,Professional networks,Alumni networks",Female,,No,Bisexual,,"Asian,White",,"No, not of Hispanic or Latinx origin",No,No,A mental health disorder,
2020-10-25 19:21:03,2020-10-25 19:27:37,IP Address,100,394,True,2020-10-25 19:27:37,R_1CkokMt1NzJV1HL,email,EN,Neuroscience,,,05/2021,No,"Biomedical Engineering,Chemical and Physical Biology,Molecular and Cellular Biology",,In college,18,,,,,,,,,,,,,,,,,Somewhat agree,Agree,Agree,Somewhat agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Strongly disagree,,,,,,,,,,,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Non-academic and non-professional interests,No,Agree,"Fellow students,Professional networks",Fellow students,Female,,No,Bisexual,,"Black or African American,White",,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-25 20:51:02,2020-10-25 20:57:04,IP Address,100,361,True,2020-10-25 20:57:04,R_1CmtWtcgkwI4c0R,email,EN,Computer Science,I am not a joint concentrator,Economics,05/2023,Yes,"Mechanical Engineering,Physics",,In high school (including summer after graduation),15,Similarly knowledgeable,Less knowledgeable,Less knowledgeable,Less knowledgeable,Similarly knowledgeable,Less knowledgeable,Less knowledgeable,Less knowledgeable,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat agree,Strongly disagree,CS 50: Introduction to Computer Science I,Never or almost never,Somewhat disagree,Yes,,,"Yes, I have considered but do not intend to apply to graduate studies in CS",I am unsure or undecided,,,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Strongly agree,"Close friends and family,Professional networks,The Harvard Office of Career Services","Close friends and family,Fellow students,The Harvard Office of Career Services",Male,,No,Straight/Heterosexual,,Black or African American,,"Yes, of Hispanic or Latinx origin",No,No,"A sensory impairment (vision or hearing),A mental health disorder",
2020-10-26 14:06:53,2020-10-26 14:09:10,IP Address,100,137,True,2020-10-26 14:09:11,R_XIbsVLQafHfsiMp,email,EN,Social Studies,,Chemistry,06/2022,No,None,,I have never been taught programming or computer science in an academic or extracurricular program,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Somewhat agree,Somewhat disagree,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",Yes,Agree,"Professional networks,Alumni networks,The Harvard Office of Career Services","Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,Asian,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:05:39,2020-10-26 14:09:38,IP Address,100,239,True,2020-10-26 14:09:39,R_3fGEtKBlUZ9wSg7,email,EN,Molecular and Cellular Biology,,Romance Languages and Literatures,05/2022,No,Molecular and Cellular Biology,,In college,20,,,,,,,,,,,,,,,,,Disagree,Strongly agree,Strongly agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,,,,,,,,,,,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Neither agree nor disagree,Close friends and family,"Close friends and family,Fellow students,Professional networks,The Harvard Office of Career Services",Female,,No,Straight/Heterosexual,,White,,,No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:07:05,2020-10-26 14:10:08,IP Address,100,183,True,2020-10-26 14:10:09,R_2wbQLDcx8Omc2qU,email,EN,History,"Women, Gender, and Sexuality, Study of",Government,05/2022,No,Government,"Department heads,Department faculty,Department-specific advising programs",In college,19,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Agree,Agree,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Non-academic and non-professional interests,No,Strongly agree,"Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Gay or Lesbian,,White,,"No, not of Hispanic or Latinx origin",Yes,No,A mental health disorder,
2020-10-26 14:05:23,2020-10-26 14:10:58,IP Address,100,335,True,2020-10-26 14:10:59,R_3iQpLYghhzgk548,email,EN,Applied Mathematics,,Slavic Languages and Literatures,05/2023,Yes,Economics,,In college,19,,,,,,,,,,,,,,,,,Disagree,Agree,Disagree,Disagree,"To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly disagree,Disagree,CS 50: Introduction to Computer Science I,At least once a week,Somewhat disagree,No,I have already taken all of the CS courses I am interested in,,,,,,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,"Academic interests,Professional interests,Non-academic and non-professional interests",No,Strongly agree,"Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services","Close friends and family,Fellow students,Professional networks,Alumni networks,The Harvard Office of Career Services",Female,,No,Bisexual,,White,,"No, not of Hispanic or Latinx origin",No,No,"None, I have not be diagnosed with a disability or impairment",
2020-10-26 14:09:09,2020-10-26 14:13:40,IP Address,100,270,True,2020-10-26 14:13:40,R_3L7RxKRvj0fiZ5X,email,EN,History and Literature,"Women, Gender, and Sexuality, Study of",,05/2024,Yes,"English,History and Literature,Psychology,Social Studies,Sociology",,In college,19,,,,,,,,,,,,,,,,,Agree,Strongly agree,Agree,Strongly agree,"For an academic letter of recommendation,To inquire about research opportunities,To inquire about career opportunities,To inquire about advice for my concentration",Strongly agree,Strongly agree,CS 50: Introduction to Computer Science I,Never or almost never,Somewhat agree,Undecided,I am not required to take any additional CS courses to fulfill my concentration/secondary,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Non-academic and non-professional interests,No,Agree,"Fellow students,The Harvard Office of Career Services",The Harvard Office of Career Services,Female,,No,Straight/Heterosexual,,White,,"No, not of Hispanic or Latinx origin",Prefer not to say,Yes,A mental health disorder,
